Postleitzahl,year,bundesland,group,treated,operator_type,anzahl_anlagen,netto_kw,brutto_kw,flaeche_km2,post2023,post2024,post_t1,post_t2,treat_x_t1,treat_x_t2,outcome,treat_x_2015,treat_x_2016,treat_x_2017,treat_x_2018,treat_x_2019,treat_x_2021,treat_x_2022
22889,2019,Schleswig-Holstein,SH_grenze,0,privat,3.0,15.0,16.42,39.803736,0,0,0,0,0,0,3.0,0,0,0,0,0,0,0
22889,2020,Schleswig-Holstein,SH_grenze,0,privat,14.0,88.35,94.855,39.803736,0,0,0,0,0,0,14.0,0,0,0,0,0,0,0
22889,2021,Schleswig-Holstein,SH_grenze,0,privat,15.0,94.73,112.78,39.803736,0,0,1,0,0,0,15.0,0,0,0,0,0,0,0
22889,2022,Schleswig-Holstein,SH_grenze,0,privat,25.0,189.145,211.295,39.803736,0,0,1,1,0,0,25.0,0,0,0,0,0,0,0
22926,2015,Schleswig-Holstein,SH_grenze,0,privat,9.0,35.72,39.833,35.269952,0,0,0,0,0,0,9.0,0,0,0,0,0,0,0
22926,2016,Schleswig-Holstein,SH_grenze,0,privat,14.0,87.86,96.63,35.269952,0,0,0,0,0,0,14.0,0,0,0,0,0,0,0
22926,2017,Schleswig-Holstein,SH_grenze,0,privat,7.0,155.73000000000002,160.69,35.269952,0,0,0,0,0,0,7.0,0,0,0,0,0,0,0
22926,2018,Schleswig-Holstein,SH_grenze,0,privat,18.0,201.86,210.07,35.269952,0,0,0,0,0,0,18.0,0,0,0,0,0,0,0
22926,2019,Schleswig-Holstein,SH_grenze,0,privat,18.0,197.385,204.695,35.269952,0,0,0,0,0,0,18.0,0,0,0,0,0,0,0
22926,2020,Schleswig-Holstein,SH_grenze,0,privat,49.0,287.95,317.92,35.269952,0,0,0,0,0,0,49.0,0,0,0,0,0,0,0
22926,2021,Schleswig-Holstein,SH_grenze,0,privat,60.0,509.308,591.478,35.269952,0,0,1,0,0,0,60.0,0,0,0,0,0,0,0
22926,2022,Schleswig-Holstein,SH_grenze,0,privat,82.0,589.3050000000001,671.817,35.269952,0,0,1,1,0,0,82.0,0,0,0,0,0,0,0
22941,2015,Schleswig-Holstein,SH_grenze,0,privat,8.0,38.5,41.795,49.810731,0,0,0,0,0,0,8.0,0,0,0,0,0,0,0
22941,2016,Schleswig-Holstein,SH_grenze,0,privat,11.0,72.21,79.191,49.810731,0,0,0,0,0,0,11.0,0,0,0,0,0,0,0
22941,2017,Schleswig-Holstein,SH_grenze,0,privat,8.0,41.285,42.49,49.810731,0,0,0,0,0,0,8.0,0,0,0,0,0,0,0
22941,2018,Schleswig-Holstein,SH_grenze,0,privat,13.0,106.905,119.265,49.810731,0,0,0,0,0,0,13.0,0,0,0,0,0,0,0
22941,2019,Schleswig-Holstein,SH_grenze,0,privat,18.0,208.21,215.805,49.810731,0,0,0,0,0,0,18.0,0,0,0,0,0,0,0
22941,2020,Schleswig-Holstein,SH_grenze,0,privat,41.0,312.35,343.335,49.810731,0,0,0,0,0,0,41.0,0,0,0,0,0,0,0
22941,2021,Schleswig-Holstein,SH_grenze,0,privat,46.0,374.92,421.495,49.810731,0,0,1,0,0,0,46.0,0,0,0,0,0,0,0
22941,2022,Schleswig-Holstein,SH_grenze,0,privat,110.0,753.6949999999999,837.4699999999999,49.810731,0,0,1,1,0,0,110.0,0,0,0,0,0,0,0
22949,2015,Schleswig-Holstein,SH_grenze,0,privat,2.0,11.8,13.42,17.631821,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0
22949,2016,Schleswig-Holstein,SH_grenze,0,privat,3.0,16.515,19.155,17.631821,0,0,0,0,0,0,3.0,0,0,0,0,0,0,0
22949,2017,Schleswig-Holstein,SH_grenze,0,privat,2.0,11.36,11.72,17.631821,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0
22949,2018,Schleswig-Holstein,SH_grenze,0,privat,3.0,17.93,19.25,17.631821,0,0,0,0,0,0,3.0,0,0,0,0,0,0,0
22949,2019,Schleswig-Holstein,SH_grenze,0,privat,5.0,35.3,39.3,17.631821,0,0,0,0,0,0,5.0,0,0,0,0,0,0,0
22949,2020,Schleswig-Holstein,SH_grenze,0,privat,12.0,75.295,94.625,17.631821,0,0,0,0,0,0,12.0,0,0,0,0,0,0,0
22949,2021,Schleswig-Holstein,SH_grenze,0,privat,26.0,165.39,175.735,17.631821,0,0,1,0,0,0,26.0,0,0,0,0,0,0,0
22949,2022,Schleswig-Holstein,SH_grenze,0,privat,38.0,249.75,283.525,17.631821,0,0,1,1,0,0,38.0,0,0,0,0,0,0,0
25421,2015,Schleswig-Holstein,SH_grenze,0,privat,5.0,20.985,23.32,21.466606,0,0,0,0,0,0,5.0,0,0,0,0,0,0,0
25421,2016,Schleswig-Holstein,SH_grenze,0,privat,11.0,40.368,44.465,21.466606,0,0,0,0,0,0,11.0,0,0,0,0,0,0,0
25421,2017,Schleswig-Holstein,SH_grenze,0,privat,7.0,25.24,27.22,21.466606,0,0,0,0,0,0,7.0,0,0,0,0,0,0,0
25421,2018,Schleswig-Holstein,SH_grenze,0,privat,4.0,23.8,23.88,21.466606,0,0,0,0,0,0,4.0,0,0,0,0,0,0,0
25421,2019,Schleswig-Holstein,SH_grenze,0,privat,7.0,42.02,44.935,21.466606,0,0,0,0,0,0,7.0,0,0,0,0,0,0,0
25421,2020,Schleswig-Holstein,SH_grenze,0,privat,25.0,162.22,175.86,21.466606,0,0,0,0,0,0,25.0,0,0,0,0,0,0,0
25421,2021,Schleswig-Holstein,SH_grenze,0,privat,47.0,393.24,430.26,21.466606,0,0,1,0,0,0,47.0,0,0,0,0,0,0,0
25421,2022,Schleswig-Holstein,SH_grenze,0,privat,100.0,709.475,801.6899999999999,21.466606,0,0,1,1,0,0,100.0,0,0,0,0,0,0,0
25462,2015,Schleswig-Holstein,SH_grenze,0,privat,7.0,39.31,40.7,13.142629,0,0,0,0,0,0,7.0,0,0,0,0,0,0,0
25462,2016,Schleswig-Holstein,SH_grenze,0,privat,7.0,29.27,31.340000000000003,13.142629,0,0,0,0,0,0,7.0,0,0,0,0,0,0,0
25462,2017,Schleswig-Holstein,SH_grenze,0,privat,3.0,22.92,25.01,13.142629,0,0,0,0,0,0,3.0,0,0,0,0,0,0,0
25462,2018,Schleswig-Holstein,SH_grenze,0,privat,6.0,46.78,47.07,13.142629,0,0,0,0,0,0,6.0,0,0,0,0,0,0,0
25462,2019,Schleswig-Holstein,SH_grenze,0,privat,7.0,31.96,35.85,13.142629,0,0,0,0,0,0,7.0,0,0,0,0,0,0,0
25462,2020,Schleswig-Holstein,SH_grenze,0,privat,21.0,140.64,150.265,13.142629,0,0,0,0,0,0,21.0,0,0,0,0,0,0,0
25462,2021,Schleswig-Holstein,SH_grenze,0,privat,32.0,275.9,309.91,13.142629,0,0,1,0,0,0,32.0,0,0,0,0,0,0,0
25462,2022,Schleswig-Holstein,SH_grenze,0,privat,41.0,315.975,356.065,13.142629,0,0,1,1,0,0,41.0,0,0,0,0,0,0,0
25469,2015,Schleswig-Holstein,SH_grenze,0,privat,11.0,50.445,54.665,12.577696,0,0,0,0,0,0,11.0,0,0,0,0,0,0,0
25469,2016,Schleswig-Holstein,SH_grenze,0,privat,5.0,19.525,26.94,12.577696,0,0,0,0,0,0,5.0,0,0,0,0,0,0,0
25469,2017,Schleswig-Holstein,SH_grenze,0,privat,6.0,29.64,30.020000000000003,12.577696,0,0,0,0,0,0,6.0,0,0,0,0,0,0,0
25469,2018,Schleswig-Holstein,SH_grenze,0,privat,7.0,31.68,34.06,12.577696,0,0,0,0,0,0,7.0,0,0,0,0,0,0,0
25469,2019,Schleswig-Holstein,SH_grenze,0,privat,16.0,110.375,123.465,12.577696,0,0,0,0,0,0,16.0,0,0,0,0,0,0,0
25469,2020,Schleswig-Holstein,SH_grenze,0,privat,22.0,129.805,149.7,12.577696,0,0,0,0,0,0,22.0,0,0,0,0,0,0,0
25469,2021,Schleswig-Holstein,SH_grenze,0,privat,15.0,115.2,129.19,12.577696,0,0,1,0,0,0,15.0,0,0,0,0,0,0,0
25469,2022,Schleswig-Holstein,SH_grenze,0,privat,48.0,391.15,436.65,12.577696,0,0,1,1,0,0,48.0,0,0,0,0,0,0,0
25474,2015,Schleswig-Holstein,SH_grenze,0,privat,3.0,12.125,12.475,31.416024,0,0,0,0,0,0,3.0,0,0,0,0,0,0,0
25474,2016,Schleswig-Holstein,SH_grenze,0,privat,4.0,26.89,27.09,31.416024,0,0,0,0,0,0,4.0,0,0,0,0,0,0,0
25474,2017,Schleswig-Holstein,SH_grenze,0,privat,9.0,29.94,32.82,31.416024,0,0,0,0,0,0,9.0,0,0,0,0,0,0,0
25474,2018,Schleswig-Holstein,SH_grenze,0,privat,11.0,81.39,89.28,31.416024,0,0,0,0,0,0,11.0,0,0,0,0,0,0,0
25474,2019,Schleswig-Holstein,SH_grenze,0,privat,15.0,106.34,116.72,31.416024,0,0,0,0,0,0,15.0,0,0,0,0,0,0,0
25474,2020,Schleswig-Holstein,SH_grenze,0,privat,20.0,143.855,163.175,31.416024,0,0,0,0,0,0,20.0,0,0,0,0,0,0,0
25474,2021,Schleswig-Holstein,SH_grenze,0,privat,32.0,255.79,282.895,31.416024,0,0,1,0,0,0,32.0,0,0,0,0,0,0,0
25474,2022,Schleswig-Holstein,SH_grenze,0,privat,58.0,452.225,503.225,31.416024,0,0,1,1,0,0,58.0,0,0,0,0,0,0,0
25482,2015,Schleswig-Holstein,SH_grenze,0,privat,2.0,7.640000000000001,8.040000000000001,20.390455,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0
25482,2016,Schleswig-Holstein,SH_grenze,0,privat,1.0,9.5,9.5,20.390455,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
25482,2017,Schleswig-Holstein,SH_grenze,0,privat,3.0,17.67,18.02,20.390455,0,0,0,0,0,0,3.0,0,0,0,0,0,0,0
25482,2018,Schleswig-Holstein,SH_grenze,0,privat,1.0,3.35,3.35,20.390455,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
25482,2019,Schleswig-Holstein,SH_grenze,0,privat,0.0,0.0,0.0,20.390455,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
25482,2020,Schleswig-Holstein,SH_grenze,0,privat,4.0,24.78,26.94,20.390455,0,0,0,0,0,0,4.0,0,0,0,0,0,0,0
25482,2021,Schleswig-Holstein,SH_grenze,0,privat,5.0,38.08,50.34,20.390455,0,0,1,0,0,0,5.0,0,0,0,0,0,0,0
25482,2022,Schleswig-Holstein,SH_grenze,0,privat,18.0,162.14,184.32,20.390455,0,0,1,1,0,0,18.0,0,0,0,0,0,0,0
