Postleitzahl,year,bundesland,group,treated,operator_type,anzahl_anlagen,netto_kw,brutto_kw,flaeche_km2,post2023,post2024,post_t1,post_t2,treat_x_t1,treat_x_t2,outcome,treat_x_2015,treat_x_2016,treat_x_2017,treat_x_2018,treat_x_2019,treat_x_2021,treat_x_2022
21077,2022,Hamburg,HH_grenze,1,privat,23.0,155.845,173.865,14.976563,0,0,1,1,1,1,10.405925578518916,0,0,0,0,0,0,1
21079,2015,Hamburg,HH_grenze,1,privat,1.0,2.8,3.35,32.119669,0,0,0,0,0,0,0.08717399920902048,1,0,0,0,0,0,0
21079,2016,Hamburg,HH_grenze,1,privat,3.0,94.0,105.83,32.119669,0,0,0,0,0,0,2.926555687731402,0,1,0,0,0,0,0
21079,2017,Hamburg,HH_grenze,1,privat,2.0,13.1,14.935,32.119669,0,0,0,0,0,0,0.40784978201363153,0,0,1,0,0,0,0
21079,2018,Hamburg,HH_grenze,1,privat,3.0,10.989999999999998,11.19,32.119669,0,0,0,0,0,0,0.34215794689540535,0,0,0,1,0,0,0
21079,2019,Hamburg,HH_grenze,1,privat,6.0,29.94,30.875,32.119669,0,0,0,0,0,0,0.9321391201135977,0,0,0,0,1,0,0
21079,2020,Hamburg,HH_grenze,1,privat,7.0,33.31,37.72,32.119669,0,0,0,0,0,0,1.037059254875883,0,0,0,0,0,0,0
21079,2021,Hamburg,HH_grenze,1,privat,14.0,89.33999999999999,102.57,32.119669,0,0,1,0,1,0,2.7814732461906746,0,0,0,0,0,1,0
21079,2022,Hamburg,HH_grenze,1,privat,23.0,167.93,186.34,32.119669,0,0,1,1,1,1,5.228260602561004,0,0,0,0,0,0,1
21109,2015,Hamburg,HH_grenze,1,privat,0.0,0.0,0.0,19.357166,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0
21109,2016,Hamburg,HH_grenze,1,privat,2.0,6.21,8.129999999999999,19.357166,0,0,0,0,0,0,0.3208114245649389,0,1,0,0,0,0,0
21109,2017,Hamburg,HH_grenze,1,privat,4.0,23.0,24.2,19.357166,0,0,0,0,0,0,1.1881904613516256,0,0,1,0,0,0,0
21109,2018,Hamburg,HH_grenze,1,privat,2.0,9.01,9.3,19.357166,0,0,0,0,0,0,0.46546069812078894,0,0,0,1,0,0,0
21109,2019,Hamburg,HH_grenze,1,privat,4.0,16.560000000000002,18.17,19.357166,0,0,0,0,0,0,0.8554971321731706,0,0,0,0,1,0,0
21109,2020,Hamburg,HH_grenze,1,privat,2.0,14.1,14.84,19.357166,0,0,0,0,0,0,0.7284124132633878,0,0,0,0,0,0,0
21109,2021,Hamburg,HH_grenze,1,privat,14.0,101.57,115.36,19.357166,0,0,1,0,1,0,5.247152398238461,0,0,0,0,0,1,0
21109,2022,Hamburg,HH_grenze,1,privat,23.0,175.935,191.89,19.357166,0,0,1,1,1,1,9.088882122517315,0,0,0,0,0,0,1
21129,2015,Hamburg,HH_grenze,1,privat,7.0,35.38,38.195,61.915526,0,0,0,0,0,0,0.571423716888071,1,0,0,0,0,0,0
21129,2016,Hamburg,HH_grenze,1,privat,0.0,0.0,0.0,61.915526,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0
21129,2017,Hamburg,HH_grenze,1,privat,0.0,0.0,0.0,61.915526,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0
21129,2018,Hamburg,HH_grenze,1,privat,3.0,51.0,55.900000000000006,61.915526,0,0,0,0,0,0,0.823702927113952,0,0,0,1,0,0,0
21129,2019,Hamburg,HH_grenze,1,privat,4.0,19.24,22.03,61.915526,0,0,0,0,0,0,0.310745967013185,0,0,0,0,1,0,0
21129,2020,Hamburg,HH_grenze,1,privat,9.0,105.63,111.9,61.915526,0,0,0,0,0,0,1.7060341213930734,0,0,0,0,0,0,0
21129,2021,Hamburg,HH_grenze,1,privat,12.0,173.065,189.735,61.915526,0,0,1,0,1,0,2.795179354528943,0,0,0,0,0,1,0
21129,2022,Hamburg,HH_grenze,1,privat,22.0,786.9,857.39,61.915526,0,0,1,1,1,1,12.709251634234683,0,0,0,0,0,0,1
21147,2015,Hamburg,HH_grenze,1,privat,4.0,13.5,13.66,15.482834,0,0,0,0,0,0,0.8719333941060144,1,0,0,0,0,0,0
21147,2016,Hamburg,HH_grenze,1,privat,10.0,60.585,64.73,15.482834,0,0,0,0,0,0,3.9130433097713246,0,1,0,0,0,0,0
21147,2017,Hamburg,HH_grenze,1,privat,23.0,139.06,156.86,15.482834,0,0,0,0,0,0,8.981559835880175,0,0,1,0,0,0,0
21147,2018,Hamburg,HH_grenze,1,privat,12.0,74.94,93.615,15.482834,0,0,0,0,0,0,4.84019915217072,0,0,0,1,0,0,0
21147,2019,Hamburg,HH_grenze,1,privat,3.0,13.0,17.935,15.482834,0,0,0,0,0,0,0.8396395646946806,0,0,0,0,1,0,0
21147,2020,Hamburg,HH_grenze,1,privat,14.0,67.91,76.985,15.482834,0,0,0,0,0,0,4.386147910647366,0,0,0,0,0,0,0
