Postleitzahl,year,bundesland,group,treated,operator_type,anzahl_anlagen,netto_kw,brutto_kw,flaeche_km2,post2023,post2024,post_t1,post_t2,treat_x_t1,treat_x_t2,outcome,treat_x_2015,treat_x_2016,treat_x_2017,treat_x_2018,treat_x_2019,treat_x_2021,treat_x_2022
21502,2015,Schleswig-Holstein,SH_grenze,0,privat,5.0,28.31,31.72,51.054466,0,0,0,0,0,0,0.09793462534697749,0,0,0,0,0,0,0
21502,2016,Schleswig-Holstein,SH_grenze,0,privat,2.0,7.0,7.96,51.054466,0,0,0,0,0,0,0.039173850138790996,0,0,0,0,0,0,0
21502,2017,Schleswig-Holstein,SH_grenze,0,privat,9.0,46.545,49.065,51.054466,0,0,0,0,0,0,0.17628232562455948,0,0,0,0,0,0,0
21502,2018,Schleswig-Holstein,SH_grenze,0,privat,8.0,49.885,80.495,51.054466,0,0,0,0,0,0,0.15669540055516398,0,0,0,0,0,0,0
21502,2019,Schleswig-Holstein,SH_grenze,0,privat,9.0,61.15,69.85,51.054466,0,0,0,0,0,0,0.17628232562455948,0,0,0,0,0,0,0
21502,2020,Schleswig-Holstein,SH_grenze,0,privat,18.0,133.12,148.34,51.054466,0,0,0,0,0,0,0.35256465124911895,0,0,0,0,0,0,0
21502,2021,Schleswig-Holstein,SH_grenze,0,privat,33.0,268.39,317.22,51.054466,0,0,1,0,0,0,0.6463685272900515,0,0,0,0,0,0,0
21502,2022,Schleswig-Holstein,SH_grenze,0,privat,61.0,528.4,598.61,51.054466,0,0,1,1,0,0,1.1948024292331254,0,0,0,0,0,0,0
21629,2015,Niedersachsen,NI_grenze,0,privat,5.0,25.85,32.160000000000004,56.446106,0,0,0,0,0,0,0.08858006963314706,0,0,0,0,0,0,0
21629,2016,Niedersachsen,NI_grenze,0,privat,4.0,25.4,28.4,56.446106,0,0,0,0,0,0,0.07086405570651765,0,0,0,0,0,0,0
21629,2017,Niedersachsen,NI_grenze,0,privat,6.0,28.97,30.18,56.446106,0,0,0,0,0,0,0.10629608355977647,0,0,0,0,0,0,0
21629,2018,Niedersachsen,NI_grenze,0,privat,15.0,92.21,101.83,56.446106,0,0,0,0,0,0,0.26574020889944117,0,0,0,0,0,0,0
21629,2019,Niedersachsen,NI_grenze,0,privat,11.0,82.045,91.535,56.446106,0,0,0,0,0,0,0.19487615319292353,0,0,0,0,0,0,0
21629,2020,Niedersachsen,NI_grenze,0,privat,27.0,197.545,218.4,56.446106,0,0,0,0,0,0,0.4783323760189941,0,0,0,0,0,0,0
21629,2021,Niedersachsen,NI_grenze,0,privat,26.0,181.188,208.355,56.446106,0,0,1,0,0,0,0.46061636209236473,0,0,0,0,0,0,0
21629,2022,Niedersachsen,NI_grenze,0,privat,52.0,391.04,426.31,56.446106,0,0,1,1,0,0,0.9212327241847295,0,0,0,0,0,0,0
21635,2015,Niedersachsen,NI_grenze,0,privat,3.0,41.055,41.055,62.35205,0,0,0,0,0,0,0.048113895212747615,0,0,0,0,0,0,0
21635,2016,Niedersachsen,NI_grenze,0,privat,2.0,12.0,12.56,62.35205,0,0,0,0,0,0,0.03207593014183174,0,0,0,0,0,0,0
21635,2017,Niedersachsen,NI_grenze,0,privat,9.0,187.86,191.875,62.35205,0,0,0,0,0,0,0.14434168563824284,0,0,0,0,0,0,0
21635,2018,Niedersachsen,NI_grenze,0,privat,11.0,101.72,179.56,62.35205,0,0,0,0,0,0,0.1764176157800746,0,0,0,0,0,0,0
21635,2019,Niedersachsen,NI_grenze,0,privat,11.0,154.05,173.72,62.35205,0,0,0,0,0,0,0.1764176157800746,0,0,0,0,0,0,0
21635,2020,Niedersachsen,NI_grenze,0,privat,19.0,439.71,458.37,62.35205,0,0,0,0,0,0,0.30472133634740156,0,0,0,0,0,0,0
21635,2021,Niedersachsen,NI_grenze,0,privat,32.0,648.04,680.525,62.35205,0,0,1,0,0,0,0.5132148822693079,0,0,0,0,0,0,0
21635,2022,Niedersachsen,NI_grenze,0,privat,45.0,494.115,556.34,62.35205,0,0,1,1,0,0,0.7217084281912143,0,0,0,0,0,0,0
22043,2015,Hamburg,HH_grenze,1,privat,0.0,0.0,0.0,5.421969,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0
22043,2016,Hamburg,HH_grenze,1,privat,2.0,4.69,4.69,5.421969,0,0,0,0,0,0,0.36886968553306004,0,1,0,0,0,0,0
22043,2017,Hamburg,HH_grenze,1,privat,2.0,15.0,15.965,5.421969,0,0,0,0,0,0,0.36886968553306004,0,0,1,0,0,0,0
22043,2018,Hamburg,HH_grenze,1,privat,1.0,6.96,6.96,5.421969,0,0,0,0,0,0,0.18443484276653002,0,0,0,1,0,0,0
22043,2019,Hamburg,HH_grenze,1,privat,1.0,9.0,9.76,5.421969,0,0,0,0,0,0,0.18443484276653002,0,0,0,0,1,0,0
22043,2020,Hamburg,HH_grenze,1,privat,10.0,61.39,66.49,5.421969,0,0,0,0,0,0,1.8443484276653002,0,0,0,0,0,0,0
22043,2021,Hamburg,HH_grenze,1,privat,11.0,76.905,84.765,5.421969,0,0,1,0,1,0,2.0287832704318305,0,0,0,0,0,1,0
22043,2022,Hamburg,HH_grenze,1,privat,18.0,112.71,121.83,5.421969,0,0,1,1,1,1,3.3198271697975406,0,0,0,0,0,0,1
22045,2015,Hamburg,HH_grenze,1,privat,1.0,8.0,8.4,5.321459,0,0,0,0,0,0,0.18791838854720105,1,0,0,0,0,0,0
22045,2016,Hamburg,HH_grenze,1,privat,2.0,7.57,8.05,5.321459,0,0,0,0,0,0,0.3758367770944021,0,1,0,0,0,0,0
