Postleitzahl,bundesland,group,treated,year,operator_type,anzahl_anlagen,netto_kw,brutto_kw,flaeche_km2,post2023,post2024
22419,Hamburg,HH_grenze,1,2021,privat,7.0,42.59,46.055,4.808175,0,0
22419,Hamburg,HH_grenze,1,2022,organisation,0.0,0.0,0.0,4.808175,0,0
22419,Hamburg,HH_grenze,1,2022,privat,5.0,36.04,37.85,4.808175,0,0
22419,Hamburg,HH_grenze,1,2023,organisation,6.0,214.6,250.005,4.808175,1,0
22419,Hamburg,HH_grenze,1,2023,privat,34.0,247.534,269.90500000000003,4.808175,1,0
22419,Hamburg,HH_grenze,1,2024,organisation,9.0,176.13,193.47,4.808175,1,1
22419,Hamburg,HH_grenze,1,2024,privat,34.0,276.645,306.46,4.808175,1,1
22419,Hamburg,HH_grenze,1,2025,organisation,6.0,235.275,251.01500000000001,4.808175,1,1
22419,Hamburg,HH_grenze,1,2025,privat,34.0,307.56,345.07,4.808175,1,1
22453,Hamburg,HH_grenze,1,2015,organisation,0.0,0.0,0.0,9.282509,0,0
22453,Hamburg,HH_grenze,1,2015,privat,1.0,4.5,4.5,9.282509,0,0
22453,Hamburg,HH_grenze,1,2016,organisation,0.0,0.0,0.0,9.282509,0,0
22453,Hamburg,HH_grenze,1,2016,privat,3.0,18.35,18.35,9.282509,0,0
22453,Hamburg,HH_grenze,1,2017,organisation,0.0,0.0,0.0,9.282509,0,0
22453,Hamburg,HH_grenze,1,2017,privat,2.0,8.4,9.83,9.282509,0,0
22453,Hamburg,HH_grenze,1,2018,organisation,1.0,35.0,38.34,9.282509,0,0
22453,Hamburg,HH_grenze,1,2018,privat,7.0,20.31,21.0,9.282509,0,0
22453,Hamburg,HH_grenze,1,2019,organisation,1.0,8.0,8.64,9.282509,0,0
22453,Hamburg,HH_grenze,1,2019,privat,1.0,9.92,9.92,9.282509,0,0
22453,Hamburg,HH_grenze,1,2020,organisation,3.0,68.69,79.35,9.282509,0,0
22453,Hamburg,HH_grenze,1,2020,privat,8.0,48.28,53.285,9.282509,0,0
22453,Hamburg,HH_grenze,1,2021,organisation,0.0,0.0,0.0,9.282509,0,0
22453,Hamburg,HH_grenze,1,2021,privat,10.0,72.57,77.65,9.282509,0,0
22453,Hamburg,HH_grenze,1,2022,organisation,2.0,23.545,25.744999999999997,9.282509,0,0
22453,Hamburg,HH_grenze,1,2022,privat,29.0,213.645,238.735,9.282509,0,0
22453,Hamburg,HH_grenze,1,2023,organisation,3.0,313.0,372.75,9.282509,1,0
22453,Hamburg,HH_grenze,1,2023,privat,83.0,546.973,643.15,9.282509,1,0
22453,Hamburg,HH_grenze,1,2024,organisation,3.0,90.0,109.33,9.282509,1,1
22453,Hamburg,HH_grenze,1,2024,privat,63.0,517.749,574.62,9.282509,1,1
22453,Hamburg,HH_grenze,1,2025,organisation,3.0,72.1,77.25,9.282509,1,1
22453,Hamburg,HH_grenze,1,2025,privat,64.0,521.578,569.79,9.282509,1,1
22455,Hamburg,HH_grenze,1,2015,organisation,0.0,0.0,0.0,5.005616,0,0
22455,Hamburg,HH_grenze,1,2015,privat,0.0,0.0,0.0,5.005616,0,0
22455,Hamburg,HH_grenze,1,2016,organisation,1.0,14.0,14.0,5.005616,0,0
22455,Hamburg,HH_grenze,1,2016,privat,1.0,2.01,2.01,5.005616,0,0
22455,Hamburg,HH_grenze,1,2017,organisation,0.0,0.0,0.0,5.005616,0,0
22455,Hamburg,HH_grenze,1,2017,privat,0.0,0.0,0.0,5.005616,0,0
22455,Hamburg,HH_grenze,1,2018,organisation,0.0,0.0,0.0,5.005616,0,0
22455,Hamburg,HH_grenze,1,2018,privat,2.0,11.31,11.31,5.005616,0,0
22455,Hamburg,HH_grenze,1,2019,organisation,0.0,0.0,0.0,5.005616,0,0
22455,Hamburg,HH_grenze,1,2019,privat,6.0,41.44,43.879999999999995,5.005616,0,0
22455,Hamburg,HH_grenze,1,2020,organisation,0.0,0.0,0.0,5.005616,0,0
22455,Hamburg,HH_grenze,1,2020,privat,14.0,112.14,126.9,5.005616,0,0
22455,Hamburg,HH_grenze,1,2021,organisation,1.0,7.0,11.22,5.005616,0,0
22455,Hamburg,HH_grenze,1,2021,privat,17.0,108.935,123.54,5.005616,0,0
22455,Hamburg,HH_grenze,1,2022,organisation,0.0,0.0,0.0,5.005616,0,0
22455,Hamburg,HH_grenze,1,2022,privat,25.0,148.095,170.25,5.005616,0,0
22455,Hamburg,HH_grenze,1,2023,organisation,1.0,9.8,9.8,5.005616,1,0
22455,Hamburg,HH_grenze,1,2023,privat,70.0,527.998,613.781,5.005616,1,0
22455,Hamburg,HH_grenze,1,2024,organisation,1.0,40.0,44.82,5.005616,1,1
22455,Hamburg,HH_grenze,1,2024,privat,50.0,386.152,435.43,5.005616,1,1
22455,Hamburg,HH_grenze,1,2025,organisation,5.0,96.4,114.25,5.005616,1,1
22455,Hamburg,HH_grenze,1,2025,privat,57.0,424.87,457.63,5.005616,1,1
22457,Hamburg,HH_grenze,1,2015,organisation,0.0,0.0,0.0,7.09,0,0
22457,Hamburg,HH_grenze,1,2015,privat,2.0,8.0,9.06,7.09,0,0
22457,Hamburg,HH_grenze,1,2016,organisation,2.0,17.25,17.5,7.09,0,0
22457,Hamburg,HH_grenze,1,2016,privat,3.0,19.05,20.21,7.09,0,0
22457,Hamburg,HH_grenze,1,2017,organisation,2.0,13.0,14.94,7.09,0,0
22457,Hamburg,HH_grenze,1,2017,privat,7.0,28.31,34.055,7.09,0,0
22457,Hamburg,HH_grenze,1,2018,organisation,0.0,0.0,0.0,7.09,0,0
22457,Hamburg,HH_grenze,1,2018,privat,3.0,8.28,8.7,7.09,0,0
22457,Hamburg,HH_grenze,1,2019,organisation,1.0,200.0,227.7,7.09,0,0
22457,Hamburg,HH_grenze,1,2019,privat,5.0,29.39,29.575,7.09,0,0
22457,Hamburg,HH_grenze,1,2020,organisation,2.0,8.5,9.559999999999999,7.09,0,0
22457,Hamburg,HH_grenze,1,2020,privat,19.0,98.13,102.22,7.09,0,0
22457,Hamburg,HH_grenze,1,2021,organisation,1.0,25.0,25.0,7.09,0,0
22457,Hamburg,HH_grenze,1,2021,privat,18.0,131.78,139.805,7.09,0,0
22457,Hamburg,HH_grenze,1,2022,organisation,5.0,193.43,204.55,7.09,0,0
22457,Hamburg,HH_grenze,1,2022,privat,31.0,217.995,242.885,7.09,0,0
22457,Hamburg,HH_grenze,1,2023,organisation,0.0,0.0,0.0,7.09,1,0
22457,Hamburg,HH_grenze,1,2023,privat,78.0,574.038,641.535,7.09,1,0
22457,Hamburg,HH_grenze,1,2024,organisation,0.0,0.0,0.0,7.09,1,1
22457,Hamburg,HH_grenze,1,2024,privat,78.0,677.91,767.75,7.09,1,1
22457,Hamburg,HH_grenze,1,2025,organisation,3.0,130.79500000000002,131.595,7.09,1,1
22457,Hamburg,HH_grenze,1,2025,privat,69.0,599.265,656.835,7.09,1,1
22523,Hamburg,HH_grenze,1,2015,organisation,0.0,0.0,0.0,6.45387,0,0
22523,Hamburg,HH_grenze,1,2015,privat,4.0,13.56,14.899999999999999,6.45387,0,0
22523,Hamburg,HH_grenze,1,2016,organisation,0.0,0.0,0.0,6.45387,0,0
22523,Hamburg,HH_grenze,1,2016,privat,5.0,28.009999999999998,32.315,6.45387,0,0
22523,Hamburg,HH_grenze,1,2017,organisation,1.0,8.0,8.04,6.45387,0,0
22523,Hamburg,HH_grenze,1,2017,privat,1.0,9.92,9.92,6.45387,0,0
22523,Hamburg,HH_grenze,1,2018,organisation,0.0,0.0,0.0,6.45387,0,0
22523,Hamburg,HH_grenze,1,2018,privat,3.0,24.0,25.7,6.45387,0,0
22523,Hamburg,HH_grenze,1,2019,organisation,0.0,0.0,0.0,6.45387,0,0
22523,Hamburg,HH_grenze,1,2019,privat,5.0,32.13,34.03,6.45387,0,0
22523,Hamburg,HH_grenze,1,2020,organisation,1.0,36.0,47.52,6.45387,0,0
22523,Hamburg,HH_grenze,1,2020,privat,7.0,46.27,49.21,6.45387,0,0
22523,Hamburg,HH_grenze,1,2021,organisation,0.0,0.0,0.0,6.45387,0,0
22523,Hamburg,HH_grenze,1,2021,privat,8.0,53.25,56.949999999999996,6.45387,0,0
22523,Hamburg,HH_grenze,1,2022,organisation,0.0,0.0,0.0,6.45387,0,0
22523,Hamburg,HH_grenze,1,2022,privat,19.0,115.088,134.66,6.45387,0,0
22523,Hamburg,HH_grenze,1,2023,organisation,1.0,29.99,42.84,6.45387,1,0
22523,Hamburg,HH_grenze,1,2023,privat,48.0,349.08500000000004,393.03000000000003,6.45387,1,0
22523,Hamburg,HH_grenze,1,2024,organisation,2.0,30.9,35.82,6.45387,1,1
22523,Hamburg,HH_grenze,1,2024,privat,56.0,438.96,495.65500000000003,6.45387,1,1
22523,Hamburg,HH_grenze,1,2025,organisation,10.0,899.11,1086.365,6.45387,1,1
22523,Hamburg,HH_grenze,1,2025,privat,82.0,582.785,650.5799999999999,6.45387,1,1
22547,Hamburg,HH_grenze,1,2015,organisation,0.0,0.0,0.0,4.351458,0,0
22547,Hamburg,HH_grenze,1,2015,privat,5.0,17.7,19.78,4.351458,0,0
22547,Hamburg,HH_grenze,1,2016,organisation,0.0,0.0,0.0,4.351458,0,0
22547,Hamburg,HH_grenze,1,2016,privat,2.0,8.86,9.16,4.351458,0,0
22547,Hamburg,HH_grenze,1,2017,organisation,0.0,0.0,0.0,4.351458,0,0
22547,Hamburg,HH_grenze,1,2017,privat,0.0,0.0,0.0,4.351458,0,0
22547,Hamburg,HH_grenze,1,2018,organisation,0.0,0.0,0.0,4.351458,0,0
22547,Hamburg,HH_grenze,1,2018,privat,3.0,22.0,22.955,4.351458,0,0
22547,Hamburg,HH_grenze,1,2019,organisation,0.0,0.0,0.0,4.351458,0,0
22547,Hamburg,HH_grenze,1,2019,privat,2.0,12.52,14.04,4.351458,0,0
22547,Hamburg,HH_grenze,1,2020,organisation,2.0,33.68,34.68,4.351458,0,0
22547,Hamburg,HH_grenze,1,2020,privat,4.0,20.4,25.384999999999998,4.351458,0,0
22547,Hamburg,HH_grenze,1,2021,organisation,1.0,27.72,27.72,4.351458,0,0
22547,Hamburg,HH_grenze,1,2021,privat,9.0,53.735,61.91,4.351458,0,0
22547,Hamburg,HH_grenze,1,2022,organisation,0.0,0.0,0.0,4.351458,0,0
22547,Hamburg,HH_grenze,1,2022,privat,12.0,77.03999999999999,85.30499999999999,4.351458,0,0
22547,Hamburg,HH_grenze,1,2023,organisation,8.0,89.0,105.72,4.351458,1,0
22547,Hamburg,HH_grenze,1,2023,privat,41.0,315.605,349.015,4.351458,1,0
22547,Hamburg,HH_grenze,1,2024,organisation,19.0,394.06,445.71,4.351458,1,1
22547,Hamburg,HH_grenze,1,2024,privat,49.0,409.825,454.14,4.351458,1,1
22547,Hamburg,HH_grenze,1,2025,organisation,22.0,729.5,842.48,4.351458,1,1
22547,Hamburg,HH_grenze,1,2025,privat,47.0,385.315,437.9,4.351458,1,1
22549,Hamburg,HH_grenze,1,2015,organisation,0.0,0.0,0.0,6.345808,0,0
22549,Hamburg,HH_grenze,1,2015,privat,3.0,8.72,9.66,6.345808,0,0
22549,Hamburg,HH_grenze,1,2016,organisation,0.0,0.0,0.0,6.345808,0,0
22549,Hamburg,HH_grenze,1,2016,privat,7.0,31.63,33.019999999999996,6.345808,0,0
22549,Hamburg,HH_grenze,1,2017,organisation,0.0,0.0,0.0,6.345808,0,0
22549,Hamburg,HH_grenze,1,2017,privat,5.0,22.815,22.815,6.345808,0,0
22549,Hamburg,HH_grenze,1,2018,organisation,0.0,0.0,0.0,6.345808,0,0
22549,Hamburg,HH_grenze,1,2018,privat,9.0,41.505,44.025,6.345808,0,0
22549,Hamburg,HH_grenze,1,2019,organisation,0.0,0.0,0.0,6.345808,0,0
22549,Hamburg,HH_grenze,1,2019,privat,10.0,48.595,52.345,6.345808,0,0
22549,Hamburg,HH_grenze,1,2020,organisation,0.0,0.0,0.0,6.345808,0,0
22549,Hamburg,HH_grenze,1,2020,privat,7.0,47.31,49.44,6.345808,0,0
22549,Hamburg,HH_grenze,1,2021,organisation,0.0,0.0,0.0,6.345808,0,0
22549,Hamburg,HH_grenze,1,2021,privat,15.0,106.45,120.53,6.345808,0,0
22549,Hamburg,HH_grenze,1,2022,organisation,0.0,0.0,0.0,6.345808,0,0
22549,Hamburg,HH_grenze,1,2022,privat,22.0,151.131,177.79,6.345808,0,0
22549,Hamburg,HH_grenze,1,2023,organisation,1.0,10.98,12.9,6.345808,1,0
22549,Hamburg,HH_grenze,1,2023,privat,59.0,437.68899999999996,501.05,6.345808,1,0
22549,Hamburg,HH_grenze,1,2024,organisation,7.0,401.35,485.945,6.345808,1,1
22549,Hamburg,HH_grenze,1,2024,privat,64.0,504.60699999999997,573.225,6.345808,1,1
22549,Hamburg,HH_grenze,1,2025,organisation,4.0,43.8,50.42,6.345808,1,1
22549,Hamburg,HH_grenze,1,2025,privat,73.0,642.305,717.485,6.345808,1,1
22559,Hamburg,HH_grenze,1,2015,organisation,0.0,0.0,0.0,16.467148,0,0
22559,Hamburg,HH_grenze,1,2015,privat,2.0,12.2,13.18,16.467148,0,0
22559,Hamburg,HH_grenze,1,2016,organisation,0.0,0.0,0.0,16.467148,0,0
22559,Hamburg,HH_grenze,1,2016,privat,2.0,7.01,7.21,16.467148,0,0
22559,Hamburg,HH_grenze,1,2017,organisation,0.0,0.0,0.0,16.467148,0,0
22559,Hamburg,HH_grenze,1,2017,privat,3.0,12.6,15.415,16.467148,0,0
22559,Hamburg,HH_grenze,1,2018,organisation,0.0,0.0,0.0,16.467148,0,0
22559,Hamburg,HH_grenze,1,2018,privat,4.0,18.02,19.22,16.467148,0,0
22559,Hamburg,HH_grenze,1,2019,organisation,0.0,0.0,0.0,16.467148,0,0
22559,Hamburg,HH_grenze,1,2019,privat,4.0,22.345,23.185000000000002,16.467148,0,0
22559,Hamburg,HH_grenze,1,2020,organisation,2.0,8.36,11.28,16.467148,0,0
22559,Hamburg,HH_grenze,1,2020,privat,7.0,43.379999999999995,49.81,16.467148,0,0
22559,Hamburg,HH_grenze,1,2021,organisation,0.0,0.0,0.0,16.467148,0,0
22559,Hamburg,HH_grenze,1,2021,privat,12.0,95.96000000000001,110.625,16.467148,0,0
22559,Hamburg,HH_grenze,1,2022,organisation,0.0,0.0,0.0,16.467148,0,0
22559,Hamburg,HH_grenze,1,2022,privat,22.0,186.09,204.7,16.467148,0,0
22559,Hamburg,HH_grenze,1,2023,organisation,0.0,0.0,0.0,16.467148,1,0
22559,Hamburg,HH_grenze,1,2023,privat,89.0,719.381,799.295,16.467148,1,0
22559,Hamburg,HH_grenze,1,2024,organisation,0.0,0.0,0.0,16.467148,1,1
22559,Hamburg,HH_grenze,1,2024,privat,75.0,593.05,671.831,16.467148,1,1
22559,Hamburg,HH_grenze,1,2025,organisation,1.0,20.0,21.6,16.467148,1,1
22559,Hamburg,HH_grenze,1,2025,privat,53.0,412.21000000000004,470.575,16.467148,1,1
22587,Hamburg,HH_grenze,1,2015,organisation,0.0,0.0,0.0,9.63902,0,0
22587,Hamburg,HH_grenze,1,2015,privat,0.0,0.0,0.0,9.63902,0,0
22587,Hamburg,HH_grenze,1,2016,organisation,0.0,0.0,0.0,9.63902,0,0
22587,Hamburg,HH_grenze,1,2016,privat,2.0,5.6899999999999995,5.91,9.63902,0,0
22587,Hamburg,HH_grenze,1,2017,organisation,0.0,0.0,0.0,9.63902,0,0
22587,Hamburg,HH_grenze,1,2017,privat,1.0,4.02,4.02,9.63902,0,0
22587,Hamburg,HH_grenze,1,2018,organisation,0.0,0.0,0.0,9.63902,0,0
22587,Hamburg,HH_grenze,1,2018,privat,1.0,4.55,4.55,9.63902,0,0
22587,Hamburg,HH_grenze,1,2019,organisation,2.0,26.75,30.21,9.63902,0,0
22587,Hamburg,HH_grenze,1,2019,privat,4.0,21.48,22.52,9.63902,0,0
22587,Hamburg,HH_grenze,1,2020,organisation,0.0,0.0,0.0,9.63902,0,0
22587,Hamburg,HH_grenze,1,2020,privat,4.0,20.21,20.855,9.63902,0,0
22587,Hamburg,HH_grenze,1,2021,organisation,0.0,0.0,0.0,9.63902,0,0
22587,Hamburg,HH_grenze,1,2021,privat,11.0,68.14500000000001,77.48,9.63902,0,0
22587,Hamburg,HH_grenze,1,2022,organisation,1.0,2.5,7.5,9.63902,0,0
22587,Hamburg,HH_grenze,1,2022,privat,12.0,78.33,86.586,9.63902,0,0
22587,Hamburg,HH_grenze,1,2023,organisation,4.0,95.01,125.76,9.63902,1,0
22587,Hamburg,HH_grenze,1,2023,privat,32.0,266.90999999999997,298.65500000000003,9.63902,1,0
22587,Hamburg,HH_grenze,1,2024,organisation,1.0,15.0,16.34,9.63902,1,1
22587,Hamburg,HH_grenze,1,2024,privat,44.0,380.941,426.45,9.63902,1,1
22587,Hamburg,HH_grenze,1,2025,organisation,5.0,144.24,152.70000000000002,9.63902,1,1
22587,Hamburg,HH_grenze,1,2025,privat,37.0,316.887,347.285,9.63902,1,1
22589,Hamburg,HH_grenze,1,2015,organisation,1.0,5.0,5.2,8.425326,0,0
22589,Hamburg,HH_grenze,1,2015,privat,7.0,25.655,26.564999999999998,8.425326,0,0
22589,Hamburg,HH_grenze,1,2016,organisation,1.0,4.16,4.16,8.425326,0,0
22589,Hamburg,HH_grenze,1,2016,privat,2.0,9.185,9.185,8.425326,0,0
22589,Hamburg,HH_grenze,1,2017,organisation,0.0,0.0,0.0,8.425326,0,0
22589,Hamburg,HH_grenze,1,2017,privat,2.0,8.0,9.0,8.425326,0,0
22589,Hamburg,HH_grenze,1,2018,organisation,0.0,0.0,0.0,8.425326,0,0
22589,Hamburg,HH_grenze,1,2018,privat,6.0,34.905,37.215,8.425326,0,0
22589,Hamburg,HH_grenze,1,2019,organisation,0.0,0.0,0.0,8.425326,0,0
22589,Hamburg,HH_grenze,1,2019,privat,7.0,39.4,44.76,8.425326,0,0
22589,Hamburg,HH_grenze,1,2020,organisation,1.0,4.6,7.15,8.425326,0,0
22589,Hamburg,HH_grenze,1,2020,privat,7.0,53.66,60.26,8.425326,0,0
22589,Hamburg,HH_grenze,1,2021,organisation,2.0,18.75,35.04,8.425326,0,0
22589,Hamburg,HH_grenze,1,2021,privat,13.0,75.97,82.185,8.425326,0,0
22589,Hamburg,HH_grenze,1,2022,organisation,1.0,19.8,26.25,8.425326,0,0
22589,Hamburg,HH_grenze,1,2022,privat,17.0,126.95,142.405,8.425326,0,0
22589,Hamburg,HH_grenze,1,2023,organisation,4.0,44.25,46.35,8.425326,1,0
22589,Hamburg,HH_grenze,1,2023,privat,80.0,541.509,601.0649999999999,8.425326,1,0
22589,Hamburg,HH_grenze,1,2024,organisation,2.0,38.28,38.28,8.425326,1,1
22589,Hamburg,HH_grenze,1,2024,privat,62.0,460.153,507.136,8.425326,1,1
22589,Hamburg,HH_grenze,1,2025,organisation,3.0,140.48,169.92,8.425326,1,1
22589,Hamburg,HH_grenze,1,2025,privat,63.0,479.78000000000003,527.6750000000001,8.425326,1,1
22844,Schleswig-Holstein,SH_grenze,0,2015,organisation,1.0,1.9,1.9,16.052279,0,0
22844,Schleswig-Holstein,SH_grenze,0,2015,privat,4.0,14.4,15.27,16.052279,0,0
22844,Schleswig-Holstein,SH_grenze,0,2016,organisation,1.0,8.3,8.46,16.052279,0,0
22844,Schleswig-Holstein,SH_grenze,0,2016,privat,2.0,10.0,10.465,16.052279,0,0
22844,Schleswig-Holstein,SH_grenze,0,2017,organisation,1.0,2.68,2.68,16.052279,0,0
22844,Schleswig-Holstein,SH_grenze,0,2017,privat,4.0,16.6,18.16,16.052279,0,0
22844,Schleswig-Holstein,SH_grenze,0,2018,organisation,1.0,150.0,169.6,16.052279,0,0
22844,Schleswig-Holstein,SH_grenze,0,2018,privat,4.0,13.14,14.1,16.052279,0,0
22844,Schleswig-Holstein,SH_grenze,0,2019,organisation,0.0,0.0,0.0,16.052279,0,0
22844,Schleswig-Holstein,SH_grenze,0,2019,privat,10.0,61.775000000000006,65.735,16.052279,0,0
22844,Schleswig-Holstein,SH_grenze,0,2020,organisation,4.0,210.20999999999998,211.35,16.052279,0,0
22844,Schleswig-Holstein,SH_grenze,0,2020,privat,18.0,149.13,157.025,16.052279,0,0
22844,Schleswig-Holstein,SH_grenze,0,2021,organisation,9.0,589.59,652.585,16.052279,0,0
22844,Schleswig-Holstein,SH_grenze,0,2021,privat,23.0,169.0,184.565,16.052279,0,0
22844,Schleswig-Holstein,SH_grenze,0,2022,organisation,3.0,117.0,125.595,16.052279,0,0
22844,Schleswig-Holstein,SH_grenze,0,2022,privat,47.0,516.76,562.04,16.052279,0,0
22844,Schleswig-Holstein,SH_grenze,0,2023,organisation,10.0,247.042,270.19,16.052279,1,0
22844,Schleswig-Holstein,SH_grenze,0,2023,privat,143.0,1155.238,1328.565,16.052279,1,0
22844,Schleswig-Holstein,SH_grenze,0,2024,organisation,6.0,1109.82,1323.53,16.052279,1,1
22844,Schleswig-Holstein,SH_grenze,0,2024,privat,120.0,949.987,1113.975,16.052279,1,1
22844,Schleswig-Holstein,SH_grenze,0,2025,organisation,16.0,1998.12,2266.8849999999998,16.052279,1,1
22844,Schleswig-Holstein,SH_grenze,0,2025,privat,94.0,758.837,856.49,16.052279,1,1
22846,Schleswig-Holstein,SH_grenze,0,2015,organisation,2.0,20.0,20.425,11.268643,0,0
22846,Schleswig-Holstein,SH_grenze,0,2015,privat,3.0,10.55,10.895,11.268643,0,0
22846,Schleswig-Holstein,SH_grenze,0,2016,organisation,0.0,0.0,0.0,11.268643,0,0
22846,Schleswig-Holstein,SH_grenze,0,2016,privat,0.0,0.0,0.0,11.268643,0,0
22846,Schleswig-Holstein,SH_grenze,0,2017,organisation,0.0,0.0,0.0,11.268643,0,0
22846,Schleswig-Holstein,SH_grenze,0,2017,privat,1.0,3.0,3.35,11.268643,0,0
22846,Schleswig-Holstein,SH_grenze,0,2018,organisation,0.0,0.0,0.0,11.268643,0,0
22846,Schleswig-Holstein,SH_grenze,0,2018,privat,5.0,37.725,38.125,11.268643,0,0
22846,Schleswig-Holstein,SH_grenze,0,2019,organisation,4.0,633.24,707.74,11.268643,0,0
22846,Schleswig-Holstein,SH_grenze,0,2019,privat,4.0,29.15,30.75,11.268643,0,0
22846,Schleswig-Holstein,SH_grenze,0,2020,organisation,1.0,30.0,32.09,11.268643,0,0
22846,Schleswig-Holstein,SH_grenze,0,2020,privat,8.0,57.18,61.815,11.268643,0,0
22846,Schleswig-Holstein,SH_grenze,0,2021,organisation,3.0,75.85,75.85,11.268643,0,0
22846,Schleswig-Holstein,SH_grenze,0,2021,privat,14.0,147.01,152.57999999999998,11.268643,0,0
22846,Schleswig-Holstein,SH_grenze,0,2022,organisation,2.0,43.5,49.11,11.268643,0,0
22846,Schleswig-Holstein,SH_grenze,0,2022,privat,21.0,168.8,192.86,11.268643,0,0
22846,Schleswig-Holstein,SH_grenze,0,2023,organisation,1.0,87.55,87.55,11.268643,1,0
22846,Schleswig-Holstein,SH_grenze,0,2023,privat,69.0,500.244,558.17,11.268643,1,0
22846,Schleswig-Holstein,SH_grenze,0,2024,organisation,0.0,0.0,0.0,11.268643,1,1
22846,Schleswig-Holstein,SH_grenze,0,2024,privat,43.0,351.83,420.821,11.268643,1,1
22846,Schleswig-Holstein,SH_grenze,0,2025,organisation,0.0,0.0,0.0,11.268643,1,1
22846,Schleswig-Holstein,SH_grenze,0,2025,privat,57.0,412.824,462.07,11.268643,1,1
22848,Schleswig-Holstein,SH_grenze,0,2015,organisation,1.0,36.8,37.5,13.630496,0,0
22848,Schleswig-Holstein,SH_grenze,0,2015,privat,4.0,18.82,19.5,13.630496,0,0
22848,Schleswig-Holstein,SH_grenze,0,2016,organisation,0.0,0.0,0.0,13.630496,0,0
22848,Schleswig-Holstein,SH_grenze,0,2016,privat,3.0,10.309999999999999,11.39,13.630496,0,0
22848,Schleswig-Holstein,SH_grenze,0,2017,organisation,1.0,95.0,99.76,13.630496,0,0
22848,Schleswig-Holstein,SH_grenze,0,2017,privat,2.0,12.2,14.43,13.630496,0,0
22848,Schleswig-Holstein,SH_grenze,0,2018,organisation,1.0,30.0,31.32,13.630496,0,0
22848,Schleswig-Holstein,SH_grenze,0,2018,privat,1.0,2.1,2.1,13.630496,0,0
22848,Schleswig-Holstein,SH_grenze,0,2019,organisation,0.0,0.0,0.0,13.630496,0,0
22848,Schleswig-Holstein,SH_grenze,0,2019,privat,8.0,33.95,37.085,13.630496,0,0
22848,Schleswig-Holstein,SH_grenze,0,2020,organisation,4.0,117.5,150.91,13.630496,0,0
22848,Schleswig-Holstein,SH_grenze,0,2020,privat,6.0,34.39,38.510000000000005,13.630496,0,0
22848,Schleswig-Holstein,SH_grenze,0,2021,organisation,1.0,9.2,10.8,13.630496,0,0
22848,Schleswig-Holstein,SH_grenze,0,2021,privat,7.0,41.735,47.725,13.630496,0,0
22848,Schleswig-Holstein,SH_grenze,0,2022,organisation,6.0,212.63,223.16,13.630496,0,0
22848,Schleswig-Holstein,SH_grenze,0,2022,privat,18.0,136.29,144.4,13.630496,0,0
22848,Schleswig-Holstein,SH_grenze,0,2023,organisation,7.0,647.23,770.48,13.630496,1,0
22848,Schleswig-Holstein,SH_grenze,0,2023,privat,47.0,324.167,368.34999999999997,13.630496,1,0
22848,Schleswig-Holstein,SH_grenze,0,2024,organisation,5.0,467.21,493.62,13.630496,1,1
22848,Schleswig-Holstein,SH_grenze,0,2024,privat,41.0,447.483,487.66,13.630496,1,1
22848,Schleswig-Holstein,SH_grenze,0,2025,organisation,10.0,743.729,820.339,13.630496,1,1
22848,Schleswig-Holstein,SH_grenze,0,2025,privat,25.0,236.49,264.28999999999996,13.630496,1,1
22850,Schleswig-Holstein,SH_grenze,0,2015,organisation,2.0,42.0,47.57,4.399145,0,0
22850,Schleswig-Holstein,SH_grenze,0,2015,privat,0.0,0.0,0.0,4.399145,0,0
22850,Schleswig-Holstein,SH_grenze,0,2016,organisation,0.0,0.0,0.0,4.399145,0,0
22850,Schleswig-Holstein,SH_grenze,0,2016,privat,0.0,0.0,0.0,4.399145,0,0
22850,Schleswig-Holstein,SH_grenze,0,2017,organisation,2.0,11.415,11.415,4.399145,0,0
22850,Schleswig-Holstein,SH_grenze,0,2017,privat,8.0,35.87,38.705,4.399145,0,0
22850,Schleswig-Holstein,SH_grenze,0,2018,organisation,0.0,0.0,0.0,4.399145,0,0
22850,Schleswig-Holstein,SH_grenze,0,2018,privat,7.0,40.85,42.69,4.399145,0,0
22850,Schleswig-Holstein,SH_grenze,0,2019,organisation,0.0,0.0,0.0,4.399145,0,0
22850,Schleswig-Holstein,SH_grenze,0,2019,privat,4.0,24.689999999999998,26.55,4.399145,0,0
22850,Schleswig-Holstein,SH_grenze,0,2020,organisation,0.0,0.0,0.0,4.399145,0,0
22850,Schleswig-Holstein,SH_grenze,0,2020,privat,3.0,15.95,17.685000000000002,4.399145,0,0
22850,Schleswig-Holstein,SH_grenze,0,2021,organisation,0.0,0.0,0.0,4.399145,0,0
22850,Schleswig-Holstein,SH_grenze,0,2021,privat,7.0,50.3,57.66,4.399145,0,0
22850,Schleswig-Holstein,SH_grenze,0,2022,organisation,0.0,0.0,0.0,4.399145,0,0
22850,Schleswig-Holstein,SH_grenze,0,2022,privat,13.0,85.835,96.71000000000001,4.399145,0,0
22850,Schleswig-Holstein,SH_grenze,0,2023,organisation,3.0,32.0,36.44,4.399145,1,0
22850,Schleswig-Holstein,SH_grenze,0,2023,privat,47.0,365.375,430.92,4.399145,1,0
22850,Schleswig-Holstein,SH_grenze,0,2024,organisation,2.0,99.3,121.21,4.399145,1,1
22850,Schleswig-Holstein,SH_grenze,0,2024,privat,51.0,332.424,386.165,4.399145,1,1
